,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,ZipCodes
22201,43053403,10 min ride from Manhattan : New Kitchen & Bath,204704622,Momoyo,Queens,Astoria,40.76206,-73.91755,Private room,55,30,1,2022-08-17,1.0,157,0,1,,
22202,43053652,Best town in Queens : Reasonable long term stay,204704622,Momoyo,Queens,Astoria,40.76196,-73.91701,Private room,58,30,3,2021-11-18,0.12,157,31,1,,
22203,43053681,Longstanding Greek presence Brand New Kitchen 2020,204704622,Momoyo,Queens,Astoria,40.76193,-73.91681,Private room,33,30,2,2021-09-26,0.16,157,0,1,,
22204,43207089,Peaches Home away from home,308295726,Peaches,Queens,Woodhaven,40.68843,-73.86437,Entire home/apt,75,3,35,2022-08-11,1.22,1,158,18,,
22223,43060685,★★Amazing home with views | 10 min subway to NYC★★,20405437,Melissa,Queens,Ditmars Steinway,40.77006,-73.91345,Private room,148,2,89,2022-09-04,3.0,7,164,23,,
22235,43111767,"Room in 4BR2BA Sunnyside APT, near 7 train (46 St)",137358866,Kaz,Queens,Sunnyside,40.746,-73.91939,Private room,70,30,2,2022-08-19,0.54,111,279,2,,
22248,43124952,1 Bed in a 4-Bed Male Dorm with Private Bathroom,82111391,The Local,Queens,Long Island City,40.749565,-73.94783,Shared room,72,1,35,2022-05-27,1.48,5,352,6,,
22249,43124955,1 Bed in a 4-Bed Mixed  Dorm with Private Bathroom,82111391,The Local,Queens,Long Island City,40.749565,-73.94783,Shared room,72,1,16,2022-08-19,1.05,5,353,10,,
22250,43124960,1 Bed in a 4-Bed Female Dorm with Private Bathroom,82111391,The Local,Queens,Long Island City,40.749565,-73.94783,Shared room,72,1,16,2022-08-28,0.69,5,355,6,,
22251,43124979,Double Room with one Queen Bed and a Private Bath,82111391,The Local,Queens,Long Island City,40.749565,-73.94783,Private room,179,1,85,2022-08-14,3.07,5,294,12,,
22297,43317941,JUNE JULY Room available 34th St/36th Ave,74250858,Eli,Queens,Astoria,40.76411,-73.91996,Private room,38,30,0,,,1,0,0,,
22307,43150520,Sleep in Luxury |Prof Clean|Close to NYC Hospitals,342873987,Celestine,Queens,Astoria,40.7613,-73.91449,Private room,111,2,54,2022-08-28,2.01,4,122,31,,
22319,43339117,Lux Home |Prof Clean| Close to NYC & ALL Hospitals,342873987,Celestine,Queens,Astoria,40.76033,-73.9122,Private room,151,2,70,2022-08-28,2.63,4,158,37,,
22333,43358518,Incredible Beach House -Spectacular Ocean View!,151139612,Yuanwei & Veronica,Queens,Arverne,40.58843,-73.79175,Entire home/apt,471,2,85,2022-07-31,3.09,1,0,26,,
22343,43255573,"Room in 4BR1BA Sunnyside APT, 11 mins to 7 train",137358866,Kaz,Queens,Long Island City,40.7349,-73.92227,Private room,67,30,6,2022-08-15,0.48,111,351,5,,
22345,43161885,★SLEEP IN LUXURY | CLOSE TO NYC HOSPITALS | LYSOL★,20405437,Melissa,Queens,Astoria,40.76838,-73.91351,Private room,148,1,96,2022-08-14,3.5,7,158,33,,
22352,43366290,Beautiful New apartment in Sunnyside,200239515,Shogo,Queens,Sunnyside,40.73994,-73.92735,Private room,41,30,0,,,158,4,0,,
22353,43366319,★☆Sunnyside☆★ Locals' favorite neighbor for living,200239515,Shogo,Queens,Sunnyside,40.73938,-73.92585,Private room,41,30,0,,,158,9,0,,
22354,43366369,★☆Sunnyside☆★ Locals favorite neighbor for living,19303369,Hiroki,Queens,Sunnyside,40.74006,-73.92764,Private room,48,30,0,,,175,0,0,,
22356,43366411,★☆Sunnyside☆★ Locals' favorite neighbor for living,19303369,Hiroki,Queens,Sunnyside,40.74009,-73.92694,Private room,38,30,1,2021-11-21,0.1,175,0,1,,
22357,43366638,★☆Sunnyside☆★ Huge room + Renovated bath & Kitchen,204704622,Momoyo,Queens,Sunnyside,40.73969,-73.92783,Private room,43,30,4,2022-08-01,0.18,157,0,3,,
22380,43275029,Extremely Clean Room in Astoria for Long Stays,291879604,Mo,Queens,Astoria,40.76635,-73.92027,Private room,45,30,0,,,1,0,0,,
22386,43374863,PRIVATE Bathroom 2min to subway+huge living,19303369,Hiroki,Queens,Woodside,40.74322,-73.90307,Private room,39,30,0,,,175,0,0,,
22387,43374884,5Subway take you to Manhattan Large room with sofa,19303369,Hiroki,Queens,Woodside,40.74248,-73.89779,Private room,26,30,1,2020-09-08,0.04,175,0,0,,
22388,43374916,Antique style apartment & Renovated Bath,19303369,Hiroki,Queens,Woodside,40.74296,-73.89615,Private room,44,30,2,2022-06-15,0.15,175,48,1,,
22389,43374958,Express Subway Stop Antique Kitchen &New Bathroom,19303369,Hiroki,Queens,Woodside,40.74103,-73.896,Private room,39,30,1,2022-08-01,0.77,175,0,1,,
22390,43374989,10min Express train(E&F) in woodside,19303369,Hiroki,Queens,Woodside,40.74261,-73.8957,Private room,42,30,0,,,175,0,0,,
22391,43375362,5 Subway take you to Manhattan : With PRIVATE Bath,19303369,Hiroki,Queens,Woodside,40.74463,-73.89448,Private room,46,30,3,2022-08-03,0.12,175,32,1,,
22392,43375428,7/E/F/M/R Subway train take you everywhere,19303369,Hiroki,Queens,Woodside,40.74262,-73.89488,Private room,44,30,2,2022-03-15,0.16,175,20,1,,
22393,43375476,Your Private Bath : Close to Queens Subway Hub,204704622,Momoyo,Queens,Woodside,40.74458,-73.89391,Private room,65,30,3,2022-01-31,0.13,157,0,1,,
22394,43375507,New Bath + Large Room & Antique style apartment,204704622,Momoyo,Queens,Woodside,40.74449,-73.89274,Private room,49,30,2,2022-07-23,0.14,157,47,1,,
22395,43375941,5min walk from Subway Station : Cozy Room,19303369,Hiroki,Queens,Woodside,40.74463,-73.89393,Private room,27,30,4,2021-10-26,0.16,175,0,1,,
22396,43376016,Manhattan is 3 stop away(Express)+New Shower room,204704622,Momoyo,Queens,Woodside,40.74469,-73.89302,Private room,41,30,3,2022-07-13,0.25,157,12,3,,
22397,43379173,Modern Touch/Surfers Paradise!,159369488,Tara,Queens,Arverne,40.59804,-73.80028,Entire home/apt,739,2,5,2020-08-30,0.19,3,280,0,,
22402,43278897,"Excellent, comfortable and close to the airport.",344029666,Felix,Queens,Corona,40.73604,-73.86054,Private room,61,1,102,2022-08-31,5.88,2,99,59,,
22405,43286413,Studio room in Astoria,19303369,Hiroki,Queens,Astoria,40.76173,-73.91918,Entire home/apt,49,30,0,,,175,0,0,,
22410,43289906,URBAN STUDIO 4A - ZOLLER STAYS,33320745,Daniel,Queens,Long Island City,40.75093,-73.9353,Entire home/apt,150,30,20,2022-04-18,0.73,7,137,5,,
22412,43292505,Surrounded by Cafe/Restaurant/Bar : 2020 New Floor,200239515,Shogo,Queens,Astoria,40.76004,-73.91748,Private room,43,30,1,2021-01-31,0.05,158,1,0,,
22414,43292588,New apartment Private room in Astoria,204704622,Momoyo,Queens,Astoria,40.76181,-73.91705,Entire home/apt,58,30,0,,,157,0,0,,
22416,43383021,Large bright one-bedroom apartment,16916408,Anya,Queens,Long Island City,40.74539,-73.94721,Entire home/apt,115,30,1,2020-08-29,0.04,1,0,0,,
22418,43387965,Close to Queens Subway Hub : Renovated bathroom,204704622,Momoyo,Queens,Woodside,40.74098,-73.89653,Private room,39,30,0,,,157,0,0,,
22419,43388049,74st Jackson Heights Great Transportation Hub,204704622,Momoyo,Queens,Woodside,40.74306,-73.89734,Private room,40,30,1,2022-08-10,1.0,157,21,1,,
22421,43388103,3rd Stop from Manhattan : Express Train,204704622,Momoyo,Queens,Woodside,40.74117,-73.89797,Private room,38,30,1,2022-05-01,0.23,157,0,1,,
22422,43388163,can have your Good Room!,204704622,Momoyo,Queens,Woodside,40.74323,-73.89771,Private room,29,30,1,2022-07-20,0.59,157,0,1,,
22423,43388308,"Awesome Access! to station, 2min/5 line u can use♪",19303369,Hiroki,Queens,Woodside,40.74483,-73.89131,Private room,39,30,0,,,175,0,0,,
22424,43388608,Good location♪ 2min from station! 5Lines u can use,204704622,Momoyo,Queens,Woodside,40.74435,-73.89315,Private room,37,30,0,,,157,45,0,,
22428,43391960,Small Reasonable stay in NYC 3min Subway Grand Ave,19303369,Hiroki,Queens,Elmhurst,40.74068,-73.87714,Private room,29,30,1,2020-12-13,0.05,175,0,0,,
22429,43391999,Small Reasonable stay in NYC 3min Subway Grand Ave,19303369,Hiroki,Queens,Elmhurst,40.73862,-73.87561,Private room,28,30,0,,,175,0,0,,
22436,43667881,NEW renovated bathroom & Private room,204704622,Momoyo,Queens,Jackson Heights,40.75102,-73.87662,Private room,34,30,3,2022-07-31,0.25,157,0,3,,
22437,43668194,Popular Room !! Apartment in jackson heights,19303369,Hiroki,Queens,Jackson Heights,40.75265,-73.87852,Private room,39,30,3,2022-05-28,0.16,175,55,2,,
22438,43668278,New Bath&Kitchen 25min subway ride from Manhattan,204704622,Momoyo,Queens,Jackson Heights,40.75098,-73.8771,Private room,36,30,0,,,157,0,0,,
22439,43668339,Great Access! Close to station,204704622,Momoyo,Queens,Jackson Heights,40.75127,-73.87834,Private room,37,30,4,2021-10-25,0.19,157,0,2,,
22442,43396927,Beautiful and Sunny room in Astoria steps to train,11409310,Angela,Queens,Astoria,40.75899,-73.91395,Private room,45,30,0,,,1,222,0,,
22447,43686332,"NY Convenient Lodging, 5mins from JFK",60749556,Brian,Queens,South Ozone Park,40.67511,-73.80451,Entire home/apt,55,30,1,2020-06-28,0.04,1,0,0,,
22452,43530332,sweetheart studio,183610844,Helen,Queens,Flushing,40.72695,-73.79224,Private room,80,30,0,,,2,90,0,,
22455,43536394,Cozy Room Near Subway,174811960,Heidi,Queens,Ridgewood,40.70873,-73.90072,Private room,60,30,2,2020-12-05,0.09,2,310,0,,
22459,43686536,Fantastic! NYC Bright and spacious private-balcony,173369078,Tina And Tim,Queens,Astoria,40.76566,-73.92427,Entire home/apt,150,1,117,2022-08-23,4.26,1,317,48,,
22474,43414113,"Perfect, Queen Size Bed /near St. John’s Hospital",344531954,Tomorrow’s,Queens,Far Rockaway,40.60208,-73.75608,Private room,100,2,16,2022-06-17,0.6,2,180,2,,
22477,43414928,"Perfect, King Size Bed/Free Parking/near Hospital",344531954,Tomorrow’s,Queens,Far Rockaway,40.60234,-73.75756,Private room,140,2,12,2022-09-06,0.45,2,180,4,,
22485,43710037,Koinonia Cottage,38068387,Xolie,Queens,St. Albans,40.70025,-73.7711,Entire home/apt,175,3,4,2022-06-27,0.39,2,179,4,,
22488,43716361,Big private bed room. 6 subway line 7.N.Q.R etc,240472978,Judy,Queens,Long Island City,40.75125,-73.94223,Private room,90,30,0,,,2,0,0,,
22491,43722421,Bright One Bedroom Apt 10 minutes to Manhattan,74906838,Priscila,Queens,Astoria,40.75572,-73.91778,Entire home/apt,90,30,0,,,3,0,0,,
22496,43558333,Jamaica/Flushing Hospital Healthcare Housing- One,55922753,Jessica,Queens,Richmond Hill,40.7021,-73.82002,Private room,50,30,0,,,7,113,0,,
22498,43558653,Jamaica/ Flushing Hospital Housing - Four,55922753,Jessica,Queens,Richmond Hill,40.70014,-73.82146,Private room,43,30,0,,,7,124,0,,
22499,43558836,Jamaica/Flushing Hospital Healthcare Housing- Two,55922753,Jessica,Queens,Richmond Hill,40.70205,-73.82101,Private room,45,30,0,,,7,99,0,,
22505,43730511,Apartment in Queens,349413488,Burim,Queens,East Elmhurst,40.75979,-73.88378,Entire home/apt,296,30,0,,,1,0,0,,
22516,43569876,Jamaica/Flushing Hospital Healthcare Housing- 3,55922753,Jessica,Queens,Richmond Hill,40.70004,-73.82081,Private room,45,30,0,,,7,114,0,,
22520,43576862,Absolutely Private Radiant 2 Rooms Apartment,347044503,Yajaira,Queens,Rego Park,40.72402,-73.8567,Private room,158,2,35,2022-08-16,1.27,2,335,23,,
22525,43742522,Cozy Room Near JFK,191924030,Monisha,Queens,South Ozone Park,40.67456,-73.81183,Private room,75,1,232,2022-09-02,8.54,2,356,104,,
22526,43425023,1bdr cozy quiet apartment in queens,346109549,Joey,Queens,College Point,40.78681,-73.85227,Private room,100,30,0,,,1,0,0,,
22534,43434011,Quaint lodging for on the move travelers,71578008,Eddison,Queens,Queens Village,40.70452,-73.74012,Entire home/apt,150,30,0,,,1,0,0,,
22536,43744716,Travelers Inn,225025900,Gurjeet,Queens,Ditmars Steinway,40.77685,-73.90767,Entire home/apt,120,1,128,2022-08-31,4.71,1,258,51,,
22543,43747226,"3 min walk to Rebbe's Ohel #1, private entrance.",47900722,Sagee,Queens,Cambria Heights,40.68642,-73.73559,Entire home/apt,132,1,2,2021-05-02,0.09,5,164,0,,
22544,43596004,The Morning sunshine!!!,348032287,Annkellie,Queens,Hollis,40.71327,-73.75779,Private room,74,1,22,2022-08-12,0.9,2,165,8,,
22559,43450191,Area in woodside ♪ Good Cozy Room,204704622,Momoyo,Queens,Woodside,40.74269,-73.89308,Private room,28,30,2,2021-05-31,0.08,157,0,0,,
22562,43756020,Looking for convenience say no more.,349670810,Vadwatie,Queens,Hollis,40.71285,-73.76674,Private room,52,30,0,,,1,0,0,,
22565,43605509,Luxury bedroom in LIC with Manhattan View,202710081,Caroline,Queens,Long Island City,40.74684,-73.94127,Private room,53,60,0,,,1,0,0,,
22566,43757883,💞 WelcomZen Place #1 /whole Apt 2bd/5beds,161863161,John,Queens,Ridgewood,40.70612,-73.9016,Entire home/apt,230,2,78,2022-08-16,2.95,3,62,31,,
22567,43758345,Cozy Home Away1,273177557,Veronica,Queens,Jamaica,40.67007,-73.77599,Private room,80,2,1,2020-08-29,0.04,3,89,0,,
22571,43609152,Luxury bedroom in Lic with Manhattan view,194416373,Dd,Queens,Long Island City,40.74728,-73.94331,Private room,75,30,0,,,1,0,0,,
22576,43452838,cozy home away from home,346403664,Charmaine,Queens,Woodhaven,40.69155,-73.8531,Private room,80,30,0,,,1,0,0,,
22585,43612639,1 habitacion cerca de dos aeropuertos en queens,347884942,Wendy,Queens,Flushing,40.74541,-73.83311,Private room,81,1,109,2022-08-29,4.01,1,6,73,,
22602,43470278,Private suite 7 min from JFK airport  & 2 min LIRR,245002893,Christopher,Queens,Rosedale,40.66634,-73.73651,Entire home/apt,120,90,1,2021-11-22,0.1,5,130,1,,
22606,43640803,Sunny+ Budget Friendly Room 30 Mins to Midtown,339258319,Kiki,Queens,Bayside,40.77015,-73.77251,Private room,67,1,53,2022-09-05,2.75,3,132,52,,
22615,43779411,Brooklyn Private room in Ridgewood # 2,161863161,John,Queens,Ridgewood,40.70595,-73.90147,Private room,150,2,0,,,3,71,0,,
22617,43647359,Single bedroom free WiFi good location good view,348537782,Walid,Queens,Ditmars Steinway,40.77896,-73.90937,Private room,79,1,8,2022-06-12,0.35,1,79,5,,
22618,43648917,"Private, Sunny Studio in Queens w/ Free Parking!",339258319,Kiki,Queens,Bayside,40.77022414904756,-73.7725814467658,Entire home/apt,88,1,109,2022-09-01,5.89,3,72,83,,
22624,43785924,Bedroom has views of nyc skyline.,343979062,Carol,Queens,College Point,40.78803,-73.85193,Private room,60,30,1,2020-06-24,0.04,1,0,0,,
22637,43667522,★☆Queens☆★ -Locals' favorite neighbor for living,19303369,Hiroki,Queens,Jackson Heights,40.75106,-73.8783,Private room,32,30,0,,,175,0,0,,
22638,43667606,Private bathroom in Jackson heights Queens,204704622,Momoyo,Queens,Jackson Heights,40.75302,-73.87769,Private room,35,7,1,2022-03-29,0.18,157,0,1,,
22639,43667729,Private room Good apartment in Jackson heights,19303369,Hiroki,Queens,Jackson Heights,40.75269,-73.87802,Private room,33,30,0,,,175,15,0,,
22643,43485134,"Warm Rego Park, Queens Home, Small Pets welcome!",19749140,Helen,Queens,Rego Park,40.72855,-73.86864,Entire home/apt,110,30,0,,,1,327,0,,
22644,43787927,★☆Queens☆★ -Locals' favorite neighbor for living,19303369,Hiroki,Queens,Woodside,40.74593,-73.89129,Private room,38,30,2,2022-01-01,0.21,175,35,2,,
22645,43788121,"Awesome Access! to station, 2min/5 line u can use♪",204704622,Momoyo,Queens,Woodside,40.74445,-73.89272,Private room,38,30,1,2021-10-31,0.1,157,0,1,,
22647,43820337,Priv Bright Sunny Room 15 Minutes to Manhattan/LGA,350231483,Miss. G.,Queens,Ditmars Steinway,40.77247,-73.91273,Private room,60,30,4,2021-10-22,0.18,4,335,1,,
22648,43820586,Private Cozy Room 15 Minutes to Manhattan/LGA,350231483,Miss. G.,Queens,Astoria,40.76962,-73.91761,Private room,60,31,10,2022-07-31,0.41,4,325,4,,
22662,43489836,Penthouse 2 rooms in Astoria,293746147,Arina,Queens,Astoria,40.75666,-73.91536,Private room,166,2,17,2022-09-04,1.22,2,41,13,,
22669,43846580,East Elmhurst room near LAG.,119987770,Sonia,Queens,East Elmhurst,40.76146,-73.88029,Private room,63,1,82,2022-09-03,3.15,3,296,47,,
22670,43806406,Private Master Bedroom Close to LGA/Manhattan,350231483,Miss. G.,Queens,Astoria,40.76983,-73.91814,Private room,50,31,1,2020-10-31,0.04,4,0,0,,
22671,43806992,BEAUTIFUL COLONIAL BEDROOM CLOSE TO MANHATTAN/LGA,350231483,Miss. G.,Queens,Ditmars Steinway,40.77256,-73.91249,Private room,60,30,3,2022-08-07,0.39,4,335,3,,
22673,43813121,Entire Studio in LIC,53258494,Elean,Queens,Long Island City,40.74925,-73.93858,Entire home/apt,89,30,1,2020-07-29,0.04,1,0,0,,
22675,43848101,Cozy room near Manhattan - ONLY WOMEN,317540555,Sevil,Queens,Sunnyside,40.74613,-73.91837,Private room,85,15,2,2022-07-29,0.6,2,6,2,,
22676,43856156,Beautiful Clean Private Queens 1 BR Apartment,221844597,Ayana,Queens,St. Albans,40.688068,-73.766258,Entire home/apt,97,1,28,2022-09-04,8.08,2,102,28,,
22679,43862488,"Total FIVE line(7,E,F,M,R) stop this station.",204704622,Momoyo,Queens,Woodside,40.74645,-73.89151,Private room,23,30,0,,,157,0,0,,
22682,43869863,TwistedvintageNY Surfer/Beach House. Private Room,168054716,Nanonte,Queens,Rockaway Beach,40.58856,-73.81498,Private room,130,1,21,2022-09-04,0.79,1,172,13,,
22685,43495869,2BR/1BA Cozy & Fully Equipped  Near JFK Airport,346884245,Eunice And Marc,Queens,Rosedale,40.65955,-73.73967,Entire home/apt,90,7,54,2022-08-26,2.04,1,318,27,,
22686,43496286,S and V's Place,18694441,Staci,Queens,East Elmhurst,40.76487,-73.87651,Entire home/apt,116,2,70,2022-08-23,2.53,1,289,28,,
22687,43497073,Rockaway Beach Studio! Walk to local hotspots!,24770539,Joe,Queens,Belle Harbor,40.58115,-73.85075,Entire home/apt,151,1,81,2022-09-05,2.9,1,84,33,,
22693,43878655,Reasonable Stay & Easy Commute & New Bath,19303369,Hiroki,Queens,Woodside,40.7463,-73.89296,Private room,41,30,0,,,175,27,0,,
22695,43882478,"Sutter GardenNY, 2nd Private Studio! 3mil from JFK",153956930,Thihira,Queens,South Ozone Park,40.67118,-73.79307,Entire home/apt,113,2,19,2022-08-07,0.75,2,256,16,,
22697,43817473,Great Access! Close to station/5line u can use!!,19303369,Hiroki,Queens,Woodside,40.74481,-73.89125,Private room,40,30,0,,,175,11,0,,
22698,44014632,Nice & large dining area & 2 min to Subway,204704622,Momoyo,Queens,Woodside,40.74283,-73.90495,Private room,39,30,1,2022-06-11,0.33,157,18,1,,
22709,43895531,Comfortable room with great access to the city!,22410600,Samantha,Queens,Long Island City,40.74798,-73.94885,Private room,78,2,51,2022-08-15,2.24,1,3,37,,
22715,43510030,Stylish private 2 Rooms Apartment,347044503,Yajaira,Queens,Forest Hills,40.72444,-73.85507,Private room,135,1,70,2022-08-21,2.56,2,321,37,,
22718,44018477,Room for Rent in house,20604091,Eliana E,Queens,Forest Hills,40.71492,-73.84193,Private room,125,2,13,2022-08-22,0.89,2,354,12,,
22720,44020113,Beautiful two bedroom Apartment in Queens,337780960,Carmen Nathaly,Queens,Elmhurst,40.73971,-73.87631,Entire home/apt,166,1,9,2022-01-09,0.44,2,190,3,,
22723,44021024,My safety Nest,333916875,Omala,Queens,Hollis,40.7082,-73.76124,Entire home/apt,90,2,48,2022-09-04,1.87,1,312,25,,
22727,43517333,Spacious 1 bdroom apt  with office & private yard,176022663,Le'Roy,Queens,Glendale,40.70528,-73.89548,Entire home/apt,117,5,13,2022-01-19,0.54,1,64,8,,
22728,43518331,Cozy Modern NYC Room Near JFK,191924030,Monisha,Queens,South Ozone Park,40.67291,-73.81341,Private room,85,1,123,2022-08-28,4.51,2,349,53,,
22730,44032314,★☆Sunnysid☆★ -Locals' favorite neighbor for living,19303369,Hiroki,Queens,Sunnyside,40.73781,-73.92719,Private room,29,30,0,,,175,0,0,,
22731,44032673,★☆Sunnysid☆★ -Locals' favorite neighbor for living,204704622,Momoyo,Queens,Sunnyside,40.73975,-73.92631,Private room,29,30,0,,,157,0,0,,
22746,44281852,"Apartment next to Rego park 
Nearby subway,Macy's,",239159830,Krishna,Queens,Rego Park,40.72342,-73.86565,Entire home/apt,190,30,0,,,1,0,0,,
22763,43931225,Great Access! Close to station/5line u can use!!,204704622,Momoyo,Queens,Woodside,40.74662,-73.89256,Private room,42,30,0,,,157,32,0,,
22764,43931448,65st (M/R) 2minutes walk from station,19303369,Hiroki,Queens,Woodside,40.74803,-73.89769,Private room,36,30,1,2022-07-18,0.57,175,9,1,,
22765,43931518,7 train! 20 min to Grand Central.,204704622,Momoyo,Queens,Woodside,40.74772,-73.89788,Private room,34,30,3,2022-05-27,0.21,157,4,2,,
22766,43932082,Easy access to Manhattan : Nice Condition room,19303369,Hiroki,Queens,Jackson Heights,40.75235,-73.87853,Private room,19,1,2,2021-10-01,0.08,175,0,1,,
22772,43946617,"""1 Sweet Suite"" VERYFAIR $ Brand New Queens Studio",110321529,Andrea,Queens,St. Albans,40.69745,-73.75327,Entire home/apt,89,2,41,2022-09-03,2.83,1,55,34,,
22781,43947542,"Quick rides to JFK, train station, malls & casino.",351914727,Michael,Queens,Jamaica,40.67754,-73.7807,Entire home/apt,230,3,21,2022-07-31,0.8,2,170,10,,
22784,44058636,Sweet home,184146557,Cai,Queens,Flushing,40.75455,-73.83271,Private room,58,30,0,,,1,0,0,,
22791,43960923,Life is better at the beach,352086026,Marlene,Queens,Far Rockaway,40.59985,-73.76118,Entire home/apt,200,2,10,2022-08-21,0.4,1,86,7,,
22798,44321500,LUX HOME | HUGE PRIVATE OUTDOOR DECK | BBQ | ❤LIC,20405437,Melissa,Queens,Astoria,40.76971,-73.91356,Private room,222,2,67,2022-09-04,2.6,7,165,20,,
22799,44321778,"New Bedroom 1 guest in NYC ,Queens (Astoria)",357509976,George,Queens,Astoria,40.75629,-73.91689,Private room,65,30,4,2021-02-24,0.17,1,99,0,,
22807,44340470,Beautiful space only for women,84562428,Liliana,Queens,Elmhurst,40.72737,-73.87623,Private room,46,5,6,2022-08-28,0.39,2,300,4,,
22809,43968694,"The Wave House... Bar, Fire Pit, and Plunge Pool!",352171581,Michael,Queens,Arverne,40.59612,-73.79996,Entire home/apt,1365,2,77,2022-08-23,2.97,1,261,38,,
22814,43986314,Good location 4min from subway 7 Line,19303369,Hiroki,Queens,Jackson Heights,40.75292,-73.87677,Private room,29,30,5,2022-07-11,0.22,175,0,3,,
22815,43986380,Private room apartment in Jacksonheights,204704622,Momoyo,Queens,Jackson Heights,40.75256,-73.87827,Private room,29,30,1,2021-01-24,0.05,157,0,0,,
22816,43986438,Jackson heights  : Queens Oriental Neighborhood,204704622,Momoyo,Queens,Jackson Heights,40.75302,-73.87631,Private room,28,14,0,,,157,0,0,,
22820,44070261,Rockaways Fresh air getaway Near the Beach,59215768,John,Queens,Rockaway Beach,40.58972,-73.81114,Entire home/apt,86,2,57,2022-08-28,2.19,2,76,20,,
22821,43998221,ROOM IN QUEENS,352534073,Kenny,Queens,Ozone Park,40.68568,-73.83652,Private room,250,30,0,,,1,0,0,,
22824,44343036,Large room In Astoria,357740865,Claudia,Queens,Astoria,40.75715,-73.91459,Private room,42,7,0,,,1,0,0,,
22835,44004265,"An attractive Living room with piano, bed",240472978,Judy,Queens,Long Island City,40.75152,-73.94041,Private room,50,30,9,2020-09-20,0.34,2,0,0,,
22836,44010527,Quiet Newly-Renovated Astoria Gem,6645613,Nicole,Queens,Ditmars Steinway,40.77671,-73.90838,Entire home/apt,140,30,1,2020-08-08,0.04,1,0,0,,
22837,44012173,Popular Room !! Share Apartment jackson heights,204704622,Momoyo,Queens,Jackson Heights,40.75297,-73.87805,Private room,38,30,0,,,157,24,0,,
22839,44452548,"Room in 4BR/1.5BA Woodside apt, near 7, M R trains",137358866,Kaz,Queens,Woodside,40.74916,-73.9008,Private room,74,30,5,2022-08-01,0.25,111,309,2,,
22842,44098402,Airport Comfy Apartment Queens,353990601,Washington,Queens,East Elmhurst,40.76622,-73.8788,Entire home/apt,165,2,1,2020-07-15,0.04,1,0,0,,
22843,44357656,Studio 15min away from NYC midtown,154373742,Edgar,Queens,Sunnyside,40.73692,-73.91913,Entire home/apt,75,2,15,2021-05-05,0.75,1,0,0,,
22864,44121405,Nice and comfortable place very close to Manhattan,354500396,Haroun,Queens,Sunnyside,40.73839,-73.92499,Private room,150,2,1,2020-07-14,0.04,1,141,0,,
22867,44378348,Bright and Airy Apartment - 10 mins from Manhattan,83394328,Katie,Queens,Long Island City,40.75009,-73.94115,Entire home/apt,247,10,37,2022-09-02,1.57,1,43,15,,
22868,44121858,19min to Manhattan & Safe Neighborhood&PrivateRoom,238989521,Takatomo,Queens,Sunnyside,40.74,-73.92767,Private room,29,30,0,,,17,159,0,,
22877,44154506,Clean spacious room close 2 all transportation etc,219521175,Neha,Queens,Elmhurst,40.74589,-73.8824,Private room,80,30,0,,,2,0,0,,
22878,44154818,Very nice cozy room close to transportation etc,219521175,Neha,Queens,Elmhurst,40.74356,-73.88351,Private room,80,30,0,,,2,0,0,,
22892,44394499,"You can choose the line from 5 lines(7,E,F,M,R)",19303369,Hiroki,Queens,Woodside,40.74432,-73.89205,Private room,39,30,0,,,175,0,0,,
22893,44394628,Good location♪ 2min from station! 5Lines u can use,19303369,Hiroki,Queens,Woodside,40.74455,-73.89191,Private room,34,30,2,2022-05-31,0.1,175,0,1,,
22894,44394849,"Awesome Access! to station, 2min/5 line u can use♪",19303369,Hiroki,Queens,Woodside,40.74524,-73.89329,Private room,35,30,0,,,175,0,0,,
22897,44171339,Beautiful bedroom two window,199457450,Naima,Queens,Queens Village,40.70626,-73.74944,Private room,90,30,0,,,1,0,0,,
22900,44466661,Spacious 3 Bedroom Apartment in Glendale Queens,10194781,Bruce,Queens,Glendale,40.70574,-73.87297,Entire home/apt,202,2,43,2022-09-02,2.13,5,346,29,,
22906,44186033,Modern One BR Apt  750 sq.ft. (34 Days Min.),188901948,Haroon,Queens,Long Island City,40.75226,-73.92881,Entire home/apt,100,35,0,,,1,0,0,,
22909,44413416,"Cozy Renovated Studio: Private Entrance, Yard, WFH",16336054,Stephanie,Queens,Astoria,40.76006,-73.90777,Private room,70,3,18,2021-11-18,0.71,1,0,2,,
22914,44415270,Private room in apartment 10min from Times Square,358650418,Sara,Queens,Long Island City,40.75533,-73.93467,Private room,80,30,0,,,1,0,0,,
22920,44195061,Stylish Queens NY'ER Mins To JFK & LGA UBS ARENA,150883804,Monet&Greg,Queens,Queens Village,40.71114,-73.74294,Entire home/apt,145,2,8,2022-07-24,0.69,1,72,8,,
22922,44477636,Home Away from Home,220480440,Erica And Jose,Queens,Glendale,40.70121,-73.88202,Private room,40,30,2,2020-09-03,0.08,3,341,0,,
22930,44419710,Cozy room in flushing queens close to JFK and LGA,221913542,Zuleyka,Queens,Flushing,40.74374,-73.8349,Private room,80,1,125,2022-09-02,5.3,9,1,74,,
