,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,ZipCodes
17510,33877798,NYC High End Upper East Side Central Park Gem Home,147675745,Freda,Manhattan,Upper East Side,40.77851,-73.95248,Entire home/apt,95,60,46,2022-08-02,1.12,2,149,2,,10028
17512,33881088,Cozy Sm Room Furnished!,5986790,Gen,Manhattan,Washington Heights,40.8344,-73.94482,Private room,45,31,17,2020-01-04,0.41,6,327,0,,10032
17514,34017530,*** HEART OF MANHATTAN (Herald Square) ***,150879430,Michael,Manhattan,Midtown,40.74747,-73.98416,Private room,65,30,0,,,1,0,0,,10016
17517,33653706,75-3C | Brand New Duplex 3BR~W/D in the unit,162280872,Urban Furnished,Manhattan,Upper East Side,40.77049,-73.9585,Entire home/apt,250,30,9,2022-06-14,0.22,98,312,4,,10021
17518,33654747,Sunny 2BR heart of soho/ next to famous lombardis,6136511,Sky,Manhattan,Nolita,40.7223,-73.9962,Entire home/apt,250,28,1,2019-11-30,0.03,3,203,0,,10012
17519,33656304,"Midtown W. Studio w/ sundeck, Gym, nr Times Sq",107434423,Blueground,Manhattan,Theater District,40.76039,-73.98701,Entire home/apt,372,31,0,,,453,67,0,,10036
17525,33904680,HUGE Master Suite Private Bath in Spacious Duplex,10374669,Josephine,Manhattan,Hell's Kitchen,40.764,-73.98626,Private room,80,30,4,2020-01-01,0.1,1,0,0,,10019
17530,33662914,*150 sq. ft. BR In Great Central Park North Apt!,9539170,Kurt,Manhattan,Harlem,40.79805,-73.94919,Private room,85,3,11,2019-06-30,0.26,1,97,0,,10026
17542,33682555,"Midtown 2 Bed United Nations Loc, Full Kitchen",214347105,Beekman,Manhattan,Midtown,40.75198,-73.96978,Entire home/apt,774,3,12,2022-05-21,0.3,7,360,7,,10017
17543,33683407,Manhattan Beautiful Nest,2399919,Margarita,Manhattan,Kips Bay,40.74174,-73.97805,Entire home/apt,220,4,32,2022-08-27,0.8,1,11,13,,10016
17546,33927253,Private Room@Columbia University neighborhood,114502772,Peter,Manhattan,Upper West Side,40.8016,-73.9642,Private room,38,30,1,2019-05-15,0.02,1,0,0,,10025
17547,34042870,Cozy Private Bedroom in Renovated Apartment,53686400,Arianna,Manhattan,Harlem,40.80242,-73.95458,Private room,89,30,0,,,1,0,0,,10026
17552,34055336,Private room in apartment near Central Park/6Train,14680337,Anya,Manhattan,East Harlem,40.79026,-73.94478,Private room,169,30,0,,,1,0,0,,10029
17553,34056679,Spanish Harlem magical place. Mezzanine bed,254112876,David,Manhattan,East Harlem,40.7959,-73.93625,Private room,95,30,14,2020-01-01,0.35,2,0,0,,10029
17554,34059931,1 BR Large Luxury Furnished Ap. Near Central Park,15145088,Izi,Manhattan,Upper West Side,40.78695,-73.97413,Entire home/apt,225,30,5,2022-02-28,0.13,8,365,4,,10024
17556,34061088,"Bright, Spacious Studio near Water in Lux Highrise",73670220,Maya,Manhattan,Battery Park City,40.70736,-74.01661,Entire home/apt,179,30,10,2019-10-14,0.25,2,0,0,,10280
17558,33683615,ULTRA LUX 3 BEDS 2 BATH FLATIRON MIDTOWN DOORMAN!!,253888808,Paris,Manhattan,Midtown,40.74535,-73.98689,Entire home/apt,1258,6,37,2022-08-20,0.92,1,133,19,,10001
17559,33684621,Private Apartment  - Most Central location!,117287,Lara Nicole,Manhattan,Hell's Kitchen,40.76827,-73.98468,Entire home/apt,160,30,0,,,4,154,0,,10019
17560,33928971,Large 1BR apt. in luxury West Village building.,158709729,Michael,Manhattan,West Village,40.73244,-74.00415,Entire home/apt,450,30,18,2020-03-05,0.45,1,0,0,,10014
17561,34063075,"BIG 2 Bedroom Apt in Washington Heights, Manhattan",191988723,Erv,Manhattan,Washington Heights,40.83252,-73.94022,Entire home/apt,60,30,35,2020-04-18,0.86,1,0,0,,10032
17562,33930406,Absolutely Beautiful!,20851517,Maggie,Manhattan,Hell's Kitchen,40.76784,-73.98844,Private room,109,30,11,2022-07-31,0.27,2,61,1,,10019
17567,33930883,Beautiful 2 bedroom 2 bathroom in East Harlem,49796888,Reema,Manhattan,East Harlem,40.79838,-73.94141,Entire home/apt,450,30,0,,,1,0,0,,10029
17569,34071447,Bunk Room,257995608,Arlo SoHo,Manhattan,SoHo,40.7244,-74.00794,Hotel room,179,1,12,2022-03-19,0.49,11,120,3,,10013
17570,34071681,City King,257995608,Arlo SoHo,Manhattan,SoHo,40.7244,-74.00794,Hotel room,159,1,1010,2021-11-22,27.45,11,124,1,,10013
17571,34071682,Courtyard Queen,257995608,Arlo SoHo,Manhattan,SoHo,40.7244,-74.00794,Hotel room,189,1,597,2022-07-02,20.54,11,96,13,,10013
17572,34071685,Bunk Room ADA,257995608,Arlo SoHo,Manhattan,SoHo,40.7244,-74.00794,Hotel room,179,1,3,2021-04-28,0.17,11,71,0,,10013
17573,34071687,Courtyard King,257995608,Arlo SoHo,Manhattan,SoHo,40.7244,-74.00794,Hotel room,219,1,135,2021-05-12,3.76,11,70,0,,10013
17574,34071688,City Queen – Terrace ADA,257995608,Arlo SoHo,Manhattan,SoHo,40.7244,-74.00794,Hotel room,269,1,1,2021-03-18,0.06,11,52,0,,10013
17575,34071691,City Queen,257995608,Arlo SoHo,Manhattan,SoHo,40.7244,-74.00794,Hotel room,199,1,590,2022-08-21,16.36,11,102,9,,10013
17576,34071692,Two Twin Room,257995608,Arlo SoHo,Manhattan,SoHo,40.7244,-74.00794,Hotel room,189,1,230,2022-04-19,7.61,11,71,5,,10013
17577,34071693,Two Twin Room - Terrace,257995608,Arlo SoHo,Manhattan,SoHo,40.7244,-74.00794,Hotel room,279,1,13,2021-06-19,0.43,11,65,0,,10013
17578,34071699,City Queen – Terrace,257995608,Arlo SoHo,Manhattan,SoHo,40.7244,-74.00794,Hotel room,269,1,88,2022-02-06,3.05,11,88,4,,10013
17582,34071700,Courtyard Queen ADA,257995608,Arlo SoHo,Manhattan,SoHo,40.7244,-74.00794,Hotel room,189,1,48,2021-12-05,1.31,11,91,1,,10013
17583,33689832,Cozy bedroom in a shared apartment. Private room.,6565512,Justus,Manhattan,Harlem,40.82339,-73.94827,Private room,85,30,0,,,1,83,0,,10031
17584,33689844,Cozy and sunny 2 bedroom apartment,17844480,Angie,Manhattan,Upper West Side,40.80019,-73.96053,Entire home/apt,130,30,0,,,1,0,0,,10025
17587,33944826,Bienvenidos a casa,234956201,Jose,Manhattan,Washington Heights,40.834,-73.93959,Private room,100,2,76,2022-08-22,1.88,1,162,38,,10032
17590,34071962,King Room Sky,259169672,Arlo NoMad,Manhattan,Midtown,40.74623,-73.98499,Hotel room,269,1,491,2022-08-20,13.38,11,78,42,,10016
17591,34072045,King Room City,259169672,Arlo NoMad,Manhattan,Midtown,40.74623,-73.98499,Hotel room,199,1,743,2022-07-31,20.45,11,73,8,,10016
17592,34072046,Queen Room Terrace,259169672,Arlo NoMad,Manhattan,Midtown,40.74623,-73.98499,Hotel room,259,1,24,2021-06-27,0.67,11,74,0,,10016
17593,34072048,Queen Room Sky,259169672,Arlo NoMad,Manhattan,Midtown,40.74623,-73.98499,Hotel room,259,1,218,2022-02-18,6.82,11,91,8,,10016
17594,34072049,Queen Room City,259169672,Arlo NoMad,Manhattan,Midtown,40.74623,-73.98499,Hotel room,189,1,422,2022-05-30,11.64,11,104,2,,10016
17595,34072158,Queen Room Urban,259169672,Arlo NoMad,Manhattan,Midtown,40.74623,-73.98499,Hotel room,179,1,171,2022-05-29,5.33,11,61,5,,10016
17596,34072160,Queen Room,259169672,Arlo NoMad,Manhattan,Midtown,40.74623,-73.98499,Hotel room,169,1,284,2022-06-19,10.73,11,111,3,,10016
17597,34072161,Bunk Room,259169672,Arlo NoMad,Manhattan,Midtown,40.74623,-73.98499,Hotel room,149,1,30,2021-08-29,1.46,11,132,0,,10016
17598,34072162,Bunk Room ADA,259169672,Arlo NoMad,Manhattan,Midtown,40.74623,-73.98499,Hotel room,169,1,11,2021-03-23,0.45,11,80,0,,10016
17599,34072164,Queen Room City ADA,259169672,Arlo NoMad,Manhattan,Midtown,40.74623,-73.98499,Hotel room,189,1,40,2021-09-24,1.32,11,87,1,,10016
17600,34072165,Queen Room ADA Terrace,259169672,Arlo NoMad,Manhattan,Midtown,40.74623,-73.98499,Hotel room,259,1,13,2021-12-05,0.45,11,75,1,,10016
17602,33954574,Luxury High Rise with Private Balcony,23066402,Daniel,Manhattan,Chelsea,40.74588,-73.994,Entire home/apt,225,30,5,2020-01-02,0.12,1,0,0,,10001
17603,34081178,Central Park-Times Square-All Major Subways,2161203,Ramy,Manhattan,Midtown,40.7658,-73.98305,Entire home/apt,299,2,18,2022-08-20,0.44,1,12,10,,10019
17609,33706354,Stylish Studio in the Upper East Side,149707913,Christian,Manhattan,Upper East Side,40.77595,-73.94768,Entire home/apt,110,30,5,2020-01-04,0.15,1,0,0,,10028
17610,33708931,Times Square / MSG/ Penn Station Gem 💎,1693671,Via,Manhattan,Hell's Kitchen,40.75428,-73.99614,Entire home/apt,252,2,23,2022-08-18,0.59,1,34,15,,10001
17614,33712513,Cozy studio in Chelsea NYC with backyard space,40832103,Bobby,Manhattan,Chelsea,40.74092,-74.0018,Entire home/apt,89,30,17,2022-01-15,0.45,1,171,1,,10011
17615,33716043,Comfortable Room near the center of Manhattan.,254150644,Eduardo,Manhattan,Washington Heights,40.84846,-73.93323,Private room,57,4,65,2022-08-21,1.57,1,287,13,,10033
17616,34116575,"Sunny, Quiet, Green Studio near Central Park & MET",42144338,Jessie,Manhattan,Upper East Side,40.77998,-73.94929,Private room,209,7,13,2022-07-04,0.32,1,32,2,,10128
17618,34116613,Sonder at One Platt | Studio Apartment,219517861,Sonder (NYC),Manhattan,Financial District,40.7061,-74.00702,Entire home/apt,430,2,381,2022-08-22,10.21,71,320,209,,10005
17620,34119451,Amazing 3BR private triplex in historic townhouse!,5173736,Yuliya,Manhattan,Gramercy,40.73488,-73.98707,Entire home/apt,843,30,27,2020-11-28,0.66,1,129,0,,10003
17626,34339330,2BR Apt ⭐️ Heart of Hell's Kitchen!,250689404,Xavi,Manhattan,Hell's Kitchen,40.76355,-73.99201,Entire home/apt,345,3,93,2022-08-22,2.29,1,118,55,,10019
17628,34088961,14th Street Oasis,214148143,Amber,Manhattan,East Village,40.72881,-73.97747,Private room,154,30,9,2019-06-05,0.22,1,0,0,,10009
17629,34094976,Sweet Home near Columbia,245014802,佳,Manhattan,Morningside Heights,40.8052,-73.9645,Private room,38,60,0,,,1,0,0,,10025
17630,34124075,Share my gorgeous NYC apartment!,257585150,Lynne,Manhattan,Upper East Side,40.77395,-73.95694,Private room,375,5,14,2022-01-02,0.36,1,219,1,,10075
17633,34103144,Room in 4BR/1BA Manhattan apt 5mins walk to subway,137358866,Kaz,Manhattan,Harlem,40.81808,-73.94302,Private room,65,30,5,2020-05-31,0.13,111,357,0,,10030
17634,34340192,"""ADORABLE DOWNTOWN APT CENTRAL TO ALL 🤩- NYC""",76192815,Sam,Manhattan,SoHo,40.7217,-73.99957,Entire home/apt,135,30,6,2022-05-31,0.22,2,272,3,,10012
17635,34340299,Spacious 1 bed apartment with private terrace,41213523,Mathieu,Manhattan,East Village,40.72899,-73.98091,Entire home/apt,250,30,7,2020-01-02,0.17,1,0,0,,10009
17636,34340357,Cozy Private Monthly Studio Suite,4852748,Michelle,Manhattan,Harlem,40.80549,-73.94725,Private room,190,4,9,2022-04-03,0.22,8,333,3,,10027
17637,34340625,One-bedroom on the Park,16419236,Karen,Manhattan,Upper West Side,40.78512,-73.97491,Entire home/apt,170,30,0,,,1,0,0,,10024
17638,34125953,Beautiful  Meat Packing /Greenwich 2 bedroom,58271557,Karl,Manhattan,Chelsea,40.74062,-74.00373,Entire home/apt,287,7,58,2022-08-19,1.58,1,181,31,,10011
17640,34343752,Gorgeous West Chelsea Two Bedroom with roof deck!,5007316,David,Manhattan,Chelsea,40.74746,-73.99981,Entire home/apt,753,1,63,2022-08-31,1.55,1,8,10,,10001
17645,34361353,Cheerful & Sunny Gramercy True 1 Bdrm,2921350,Karla,Manhattan,Gramercy,40.73837,-73.98323,Entire home/apt,160,30,0,,,1,0,0,,10010
17649,34111820,Quiet Uptown Stay in Historic Building,29740456,Giovanny,Manhattan,Washington Heights,40.83439,-73.93822,Private room,60,2,4,2019-06-04,0.1,1,0,0,,10032
17650,34136999,"Tribeca Studio w/ Pool, Roofdeck, Gym & View",107434423,Blueground,Manhattan,Tribeca,40.71579,-74.00587,Entire home/apt,373,31,1,2021-03-06,0.05,453,261,0,,10013
17651,34138042,"FiDi Studio w/ Residents Bar, Golf Simulator & Gym",107434423,Blueground,Manhattan,Financial District,40.705579,-74.008378,Entire home/apt,291,31,0,,,453,217,0,,10005
17652,34138100,"FiDi 1BR w/ Resident's Bar, Golf Simulator & Gym",107434423,Blueground,Manhattan,Financial District,40.7056,-74.00878,Entire home/apt,458,31,0,,,453,128,0,,10005
17653,34142194,QUIET SPACIOUS BEDROOM IN THE HEART OF MANHATTAN,48711094,Alex,Manhattan,Midtown,40.74612,-73.98363,Private room,95,30,10,2019-06-23,0.25,1,0,0,,10016
17657,34142893,WOMEN ONLY - Private Room in Harlem Apartment! (B),18886157,Alexandra,Manhattan,Harlem,40.80016,-73.95369,Private room,60,30,6,2021-07-16,0.15,2,0,0,,10026
17662,34487491,Spacious Luxury King Bed Room,261761196,Park Central,Manhattan,Midtown,40.76462,-73.98319,Private room,339,1,57,2022-03-16,1.49,7,294,8,,10019
17664,34150118,GORGEOUS newly renovated oasis overlooking Park,40875021,Scott,Manhattan,East Harlem,40.79337,-73.93392,Entire home/apt,170,4,28,2022-08-19,0.7,4,154,9,,10029
17668,34169395,Tribeca 2BR w/ Amazing city views & Gym,107434423,Blueground,Manhattan,Tribeca,40.71579,-74.00587,Entire home/apt,598,31,0,,,453,241,0,,10013
17669,34172085,Discount for Spacious Private Bedroom in Manhattan,257993786,Ronnie,Manhattan,Inwood,40.86269,-73.926,Private room,99,1,122,2022-08-21,3.05,1,292,37,,10040
17670,34490350,Spacious King Bed Studio Layout  in Times Square,260618374,The Knickerbocker,Manhattan,Theater District,40.75544,-73.98837,Hotel room,755,1,1,2019-10-14,0.03,13,344,0,,10018
17671,34490351,Studio Style King  steps away from Times Square,260618374,The Knickerbocker,Manhattan,Theater District,40.75544,-73.98837,Hotel room,569,1,27,2022-08-24,0.69,13,324,16,,10018
17672,34490353,Spacious 2 Queen Bed Studio with 42nd Street view,260618374,The Knickerbocker,Manhattan,Theater District,40.75544,-73.98837,Hotel room,732,1,1,2021-06-13,0.07,13,356,0,,10018
17673,34490354,Studio 2 Queen Beds steps away from Times Square,260618374,The Knickerbocker,Manhattan,Theater District,40.75544,-73.98837,Hotel room,642,1,3,2022-06-05,0.09,13,357,2,,10018
17674,34490356,Corner Studio with King Bed in  Heart of Times Sq.,260618374,The Knickerbocker,Manhattan,Theater District,40.75544,-73.98837,Hotel room,795,1,4,2022-07-05,0.13,13,340,1,,10018
17675,34490357,Spacious Studio with 2 Queen Beds in Times Square,260618374,The Knickerbocker,Manhattan,Theater District,40.75544,-73.98837,Hotel room,665,1,0,,,13,333,0,,10018
17676,34490359,Penthouse One Bedroom Suite in Times Square,260618374,The Knickerbocker,Manhattan,Theater District,40.75544,-73.98837,Hotel room,1488,1,4,2021-03-14,0.12,13,299,0,,10018
17677,34490360,Spacious Studio-Style 2 Queen Beds in Times Square,260618374,The Knickerbocker,Manhattan,Theater District,40.75544,-73.98837,Hotel room,800,1,0,,,13,345,0,,10018
17678,34490361,Studio King Bed Mobility Accessible Roll-in Shower,260618374,The Knickerbocker,Manhattan,Theater District,40.75544,-73.98837,Hotel room,620,1,1,2019-10-20,0.03,13,356,0,,10018
17679,34490362,Spacious Studio 2 Queens Mobility Accessible Tub,260618374,The Knickerbocker,Manhattan,Theater District,40.75544,-73.98837,Hotel room,826,1,0,,,13,0,0,,10018
17680,34490363,Spacious King Studio Steps from Times Square,260618374,The Knickerbocker,Manhattan,Theater District,40.75544,-73.98837,Hotel room,620,1,3,2019-12-05,0.09,13,354,0,,10018
17681,34490364,Luxury King City View Studio in Times Square,260618374,The Knickerbocker,Manhattan,Theater District,40.75544,-73.98837,Hotel room,687,1,0,,,13,362,0,,10018
17682,34490368,Designer Studio  in the Heart of Times Square,260618374,The Knickerbocker,Manhattan,Theater District,40.75544,-73.98837,Hotel room,1212,1,5,2021-12-08,0.15,13,355,1,,10018
17683,34175118,Luxury Soho Executive Suite Washer Dryer in Apt,61391963,Stay With Vibe,Manhattan,Little Italy,40.71879,-73.99751,Entire home/apt,175,30,11,2022-07-30,0.3,116,311,3,,10013
17684,34175216,Cozy retreat in treandy Harlem,245886857,Djily,Manhattan,Harlem,40.81273,-73.94182,Private room,70,30,0,,,1,0,0,,10037
17687,34368310,NEW ! Chic Designer Blue,259468466,Jack,Manhattan,Lower East Side,40.71424,-73.98639,Private room,89,3,208,2022-08-19,5.15,2,153,62,,10002
17689,34368927,Full floor of our gorgeous Harlem brownstone,20906077,Jordon,Manhattan,Harlem,40.81126,-73.94156,Entire home/apt,175,30,3,2019-06-01,0.07,1,0,0,,10037
17690,34491611,Spacious King Room near Times Square,261750091,The Michelangelo,Manhattan,Theater District,40.76157,-73.98257,Hotel room,480,1,82,2022-08-20,2.11,7,156,74,,10019
17691,34491852,King Bed Suite near Central Park,261750091,The Michelangelo,Manhattan,Theater District,40.76157,-73.98257,Hotel room,605,1,4,2022-03-13,0.1,7,156,2,,10019
17692,34491871,Perfect Suite Retreat in Times Square,261750091,The Michelangelo,Manhattan,Theater District,40.76157,-73.98257,Hotel room,655,1,1,2020-01-20,0.03,7,156,0,,10019
17693,34491883,A Studio Fit for a King,261750091,The Michelangelo,Manhattan,Theater District,40.76157,-73.98257,Hotel room,499,1,21,2022-07-04,0.57,7,156,8,,10019
17694,34491885,Family Room to fit all of YOU!,261750091,The Michelangelo,Manhattan,Theater District,40.76157,-73.98257,Hotel room,480,1,9,2022-07-24,0.89,7,107,9,,10019
17695,34491916,Ultimate Grand Suite in Times Square,261750091,The Michelangelo,Manhattan,Theater District,40.76157,-73.98257,Private room,755,1,2,2022-05-07,0.06,7,147,1,,10019
17696,34491918,ADA Compliant Studio Room near Central Park,261750091,The Michelangelo,Manhattan,Theater District,40.76157,-73.98257,Hotel room,480,1,2,2021-12-23,0.05,7,106,1,,10019
17698,34495013,Enjoy Yourself in Classic East Village 1BR,66266373,Corey,Manhattan,East Village,40.72892,-73.98556,Entire home/apt,228,1,99,2022-08-21,2.46,1,29,30,,10003
17699,34499697,SUNNY LOFT RETREAT in Chinatown/LES,3512437,Lily,Manhattan,Chinatown,40.71373,-73.9905,Entire home/apt,200,30,0,,,1,280,0,,10002
17700,34500384,Modern and perfectly located 1BD (East Village),14758945,Magda,Manhattan,East Village,40.72864,-73.9809,Entire home/apt,100,30,18,2020-11-28,0.45,1,0,0,,10009
17701,34181328,Cozy one bedroom apartment near 125th street,18864992,Ivana,Manhattan,Harlem,40.80478,-73.94366,Entire home/apt,132,3,30,2022-08-29,0.75,1,154,20,,10027
17703,34370526,Private  Stay Studio Suite,4852748,Michelle,Manhattan,Harlem,40.80497,-73.94733,Private room,170,4,9,2022-06-12,0.25,8,332,7,,10027
17705,34181803,Safe&lively!Many restaurants. Close Time Square,221839786,Seira,Manhattan,Hell's Kitchen,40.76238,-73.99408,Private room,174,1,38,2022-08-15,0.95,2,332,17,,10036
17706,34371113,"Downtown Manhattan, Wall Street , New York",231727934,Sky,Manhattan,Financial District,40.7054,-74.00819,Entire home/apt,160,11,3,2019-12-09,0.07,3,311,0,,10005
17707,34501332,450 West,74514078,Michele,Manhattan,Washington Heights,40.83453,-73.93854,Private room,96,3,16,2022-07-04,0.4,1,61,3,,10032
17708,34501725,Large light-filled Chelsea loft with terrace,16903474,Deborah,Manhattan,Chelsea,40.74761,-73.99539,Entire home/apt,320,30,3,2022-07-31,0.09,1,263,1,,10001
17712,34373985,Peaceful loft ‘2’,34643568,Dave,Manhattan,East Harlem,40.79269,-73.9411,Private room,65,900,18,2019-11-15,0.45,7,90,0,,10029
17716,34202304,曼哈顿 林肯中心 Manhattan Lincoln Center 5分钟到西59/66地铁站,97044757,柏润,Manhattan,Upper West Side,40.77475,-73.98889,Entire home/apt,98,30,1,2019-08-10,0.03,2,0,0,,10023
17717,34202651,"UWS 3BR/2BTH Apt, 1 block from Central Park",652539,Jamie,Manhattan,Upper West Side,40.7924,-73.97028,Entire home/apt,525,30,16,2022-07-26,0.4,1,340,3,,10025
17718,34205224,Royal Suite @ Northern Lights Mansion,1261480,Doungrat (Diane),Manhattan,Harlem,40.80645,-73.95168,Private room,295,2,3,2021-12-30,0.3,8,342,3,,10027
17720,34384453,🎖#1 NY High-Rise. Hells' kitchen!!,259262728,Naomi,Manhattan,Hell's Kitchen,40.76082,-73.9947,Entire home/apt,473,3,111,2022-08-18,2.76,1,131,51,,10036
17722,34384645,Suite East Side/free street parking & WIFI,219738858,Joe,Manhattan,East Village,40.72973,-73.98337,Entire home/apt,148,30,86,2022-08-30,2.11,5,294,56,,10009
17723,34384911,"Tribeca Studio w/ Gym, W/D, Doorman, Pool, View",107434423,Blueground,Manhattan,Tribeca,40.71579,-74.00587,Entire home/apt,318,31,0,,,453,297,0,,10013
17724,34507048,spacious studio with balcony,61257899,Joey,Manhattan,Upper East Side,40.76251,-73.95996,Entire home/apt,142,30,2,2020-01-02,0.05,1,0,0,,10155
17726,34508183,"Quiet, Top Floor Apt in West Village Townhouse",214187963,Amanda,Manhattan,West Village,40.73044,-74.00616,Entire home/apt,220,30,12,2022-08-31,0.31,2,107,5,,10014
17727,34206567,giant bright loft on the lower east side,244340,Nathaniel,Manhattan,Lower East Side,40.71476,-73.98059,Entire home/apt,199,14,1,2021-08-21,0.08,1,296,0,,10002
17730,34228220,Newly Renovated 2 bedroom  near Times Square,174816758,Kerri,Manhattan,Hell's Kitchen,40.75679,-73.9953,Entire home/apt,356,3,210,2022-09-05,5.16,2,257,79,,10122
17731,34230593,Stunning Work from Home Gem with Peloton bike,113927793,Liz,Manhattan,Upper East Side,40.77545,-73.95043,Entire home/apt,247,30,22,2022-06-07,0.54,1,126,6,,10028
17733,34384958,Spacious and welcoming studio apartment,57412032,John,Manhattan,Upper East Side,40.7798,-73.9503,Entire home/apt,213,30,3,2020-07-31,0.08,1,358,0,,10128
17735,34387993,Modern 3 BED/2 BATH In Midtown East - Manhattan,257867265,Asher,Manhattan,Midtown,40.75503777986079,-73.96631556185811,Entire home/apt,553,5,31,2022-08-30,0.77,1,22,3,,10022
17736,34389381,"Full-Floor Striking 1,500sf 3BD Loft in Flatiron",259474660,Fabio & Angie,Manhattan,Gramercy,40.73746,-73.98244,Entire home/apt,399,5,39,2020-06-08,0.96,1,0,0,,10010
17740,34509926,Beautiful One Bedroom in Stunning Luxury High-Rise,121861644,Kathleen,Manhattan,Financial District,40.70735,-74.00828,Entire home/apt,199,30,2,2019-05-24,0.05,1,0,0,,10038
17746,34518079,Park Avenue Suite with Large Outdoor Terrace,260577152,Royalton Park Avenue,Manhattan,Midtown,40.74392,-73.98638,Hotel room,1998,30,0,,,1,226,0,,10016
17752,34251664,Cozy private room 10 min to Columbia Univiersity,250207981,Junyi,Manhattan,Morningside Heights,40.80392,-73.96416,Private room,40,30,1,2019-04-29,0.02,1,0,0,,10025
17754,34533172,Renovated & clean 1 bedroom in Hamilton Heights,4576698,Matthew,Manhattan,Harlem,40.82753,-73.94649,Entire home/apt,125,3,12,2020-09-11,0.31,1,0,0,,10031
17758,34255449,Beautiful Manhattan TOWNHOUSE APARTMENT w Deck,779474,Clint,Manhattan,Washington Heights,40.8357,-73.94318,Entire home/apt,166,3,120,2022-09-04,2.96,2,276,54,,10032
17759,34255740,"Private, 2-story apartment, near the Highline",141713689,Nawar,Manhattan,Chelsea,40.74663,-74.00297,Entire home/apt,134,30,7,2019-08-05,0.18,1,0,0,,10011
17762,34537321,Pleasant & comfortable furnished studio apartment,83786650,Bridge,Manhattan,Upper East Side,40.76048,-73.96175,Entire home/apt,150,30,6,2021-07-30,0.17,16,0,0,,10065
17770,34420423,Quirky 1 BR/Studio in Heart of EV w/ Home Theater,19509387,Greg,Manhattan,East Village,40.7256,-73.98586,Entire home/apt,100,2,2,2019-09-22,0.05,1,0,0,,10009
17772,34422468,Sunny West Village Artist Loft,7633037,Jesse,Manhattan,West Village,40.73768,-74.00956,Entire home/apt,250,30,2,2022-07-31,0.05,1,0,1,,10014
17777,34544360,HUGE bright apt in perfect location for New Years!,997892,Ben,Manhattan,Kips Bay,40.74091,-73.98078,Entire home/apt,250,30,0,,,1,89,0,,10016
17778,34545869,Peaceful loft “3”,34643568,Dave,Manhattan,East Harlem,40.79254,-73.93983,Private room,60,900,13,2020-01-03,0.33,7,90,0,,10029
17781,34263343,New renovated shared room  ( FEMALE ONLY ),251852817,Owen,Manhattan,East Harlem,40.80063,-73.94391,Shared room,55,30,26,2020-03-12,0.64,7,0,0,,10035
17782,34271296,Refined Art-Deco 3 Bed Home in Upper East Side,257892281,Alissandra And David,Manhattan,East Harlem,40.78892704157955,-73.95019634379888,Entire home/apt,541,5,47,2022-08-27,1.16,1,64,2,,10029
17785,34546192,"Large, Sunny, Quiet  Room in Harlem, New York City",1542506,Ritty,Manhattan,Harlem,40.81766,-73.94472,Private room,10,30,4,2019-09-16,0.1,1,0,0,,10030
17795,34447510,Prime apt in the heart of the LES,16212805,Helee,Manhattan,Lower East Side,40.71763,-73.98609,Entire home/apt,130,30,0,,,1,0,0,,10002
17800,34279388,Hamilton Heights Sanctuary,9070754,Michele,Manhattan,Harlem,40.82803,-73.95177,Private room,50,30,6,2022-08-06,0.16,2,0,3,,10031
17801,34283155,Spacious Room in Upper West Side Near Columbia Uni,6655776,Jk,Manhattan,Morningside Heights,40.80476,-73.96434,Private room,114,6,72,2022-09-03,1.78,2,8,24,,10025
17802,34470949,Chelsea Pines Inn - Single,255234351,Chelsea Pines Inn,Manhattan,Chelsea,40.73968,-74.00232,Hotel room,249,30,2,2020-02-03,0.05,4,0,0,,10011
17803,34470950,Chelsea Pines Inn - One Bedroom Suite,255234351,Chelsea Pines Inn,Manhattan,West Village,40.73912,-74.00388,Hotel room,295,30,0,,,4,0,0,,10014
17804,34470953,Chelsea Pines Inn - Hide Away Suite,255234351,Chelsea Pines Inn,Manhattan,West Village,40.73921,-74.00408,Hotel room,422,30,0,,,4,0,0,,10014
17805,34470954,Chelsea Pines Inn - Superior Queen,255234351,Chelsea Pines Inn,Manhattan,Chelsea,40.74137,-74.00422,Hotel room,276,30,4,2020-02-19,0.1,4,0,0,,10011
17806,34471524,Brand New & Clean  Lower East Side  2BR Apt,159014432,Jalynn,Manhattan,Lower East Side,40.71442,-73.98926,Entire home/apt,265,30,9,2021-08-16,0.23,1,0,0,,10002
17808,34570070,New Real 2 Bedrm w Queen beds-Union Sq & E Village,260846055,Alex,Manhattan,Gramercy,40.73288,-73.98418,Entire home/apt,331,31,0,,,1,0,0,,10003
17809,34572976,Empire CIty - King Lux King Room (Free Breakfast),224414117,Casamia 36,Manhattan,Hell's Kitchen,40.75468,-73.9984,Hotel room,285,1,110,2022-09-04,2.77,29,217,58,,10001
17810,34573368,Broadway - Cozy King Room,224414117,Casamia 36,Manhattan,Hell's Kitchen,40.75624,-73.99362,Hotel room,285,1,16,2020-03-13,0.43,29,218,0,,10018
17813,34593016,"Upper W. Side 2BR w/ W/D, nr Central Park",107434423,Blueground,Manhattan,Upper West Side,40.782,-73.97603,Entire home/apt,414,31,0,,,453,329,0,,10024
